File	Row	OriginalMID	FinalMID	Manufacturer	Address
999-32980463-A.xlsx	484	CNPUNLIU1920JIE	CNPUNLIU19JIE	Puning Liushaya Comfortable Clothing Management Department	Xiaodaogou Pajama Store, No. 19-20 Shanghai Street, Liusha North Street, Puning City, Jieyang City, Guangdong Province, China
999-32980463-A.xlsx	485	CNGUAJIN7918GUA	CNGUAJIN5GUA	Guangzhou Jinxuan Dress Co., Ltd.	5th Floor, Building 5, Julong Industrial Park, 791-831 Xicharoad, Tongde Street, Baiyun District, Guangzhou City, Guangdong Province, China
999-32980463-A.xlsx	493	CNYIWZHE80JIN	CNYIWZHE1JIN	Yiwu Zhenya E-commerce Co., Ltd.	2nd Floor, Building 1, Zhejiang Ouya Garment Co., Ltd., No. J80 Chengbei Road, Houzhai Street, Yiwu City, Jinhua City, Zhejiang Province, China
999-32980463-B.xlsx	12	CNYIWSIS112JIN	CNYIWSIS1JIN	Yiwu Sishan Electronic Commerce Firm	1st Floor, Langyue Apparel, 112 Fangshan Road, Fotang Town, Yiwu City, Jinhua City, Zhejiang Province, China
999-32980463-B.xlsx	13	CNXINSHE56HUL	CNXINSHE5HUL	Xingcheng Shehang Garment Co., Ltd.	Wentao Garden, No. 5-6 Youyi Road, Wenquan Street, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-B.xlsx	14	CNZHOHAO5ZHO	CNZHOHAO2ZHO	Zhongshan Haofeng Clothing Co., Ltd.	5th Floor, Guangdong Libushangshu Cultural Development Co., Ltd., No. 2 Longyang Road, Saxi Town, Zhongshan City, Zhongshan, Guangdong Province, China
999-32980463-B.xlsx	23	CNGUAYUF934GUA	CNGUAYUF3GUA	Guangzhou Yufeng Wardrobe Clothing Co., Ltd.	3rd Floor, Gaoyu Garment Factory, 934 Xingnan Avenue, Nancun Town, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	27	CNGUAHUO6GUA	CNGUAHUO3GUA	Guangzhou Huoyi Garment Co., Ltd.	6th Floor, Building A, Qixinggang Industrial Zone No. 3, 3 Qixinggang Road, Jianghai Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	28	CNFOSCHA78FOS	CNFOSCHA7FOS	Foshan Chancheng Tongxing Garment Factory	3rd Floor, Building A, Xiashi Industrial Zone, No. 7-8, Chao'an North Road, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-B.xlsx	31	CNGUACAR106GUA	CNGUACAR1GUA	Guangzhou Carol Trading Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	32	CNFOSJIN48FOS	CNFOSJIN1FOS	Foshan Jinyinglai Garment Co., Ltd.	Third Floor, Unit 1, Keyuxing Garment Factory, No. 48 Pinggui Street, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-B.xlsx	39	CNYIWJIA66JIN	CNYIWJIA6JIN	Yiwu Jiayue Clothing Co., Ltd.	6th Floor, Yinan Industrial Zone, 66 Chaoyang East Road, Fotang Town, Yiwu City, Jinhua City, Zhejiang Province, China
999-32980463-B.xlsx	40	CNGUAZHO106GUA	CNGUAZHO1GUA	Guangzhou Zhongxin Garment Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	46	CNFOSJUN376FOS	CNFOSJUN4FOS	Foshan Junxi Electronic Commerce Co., Ltd.	4th Floor, 376 Fengsi Road, Yan Ji Cuisine, Guicheng Street, Nanhai District, Foshan City, Guangdong Province, China
999-32980463-B.xlsx	51	CNGUAHON9GUA	CNGUAHON3GUA	Guangzhou Hongluhuang Clothing Co., Ltd.	Building 9, Unit 3, Ruibao Garment City, Ruibao Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	71	CNFOSFUQ03FOS	CNFOSFUQ3FOS	Foshan Fuqiyuan Garment Co., Ltd.	Unit 03, 2nd Floor, Qingshui Industrial Zone, East 5th Alley, Zhangcha Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-B.xlsx	86	CNXINYIN199HUL	CNXINYIN64HUL	Xingcheng Yinuo Yuanyang Garment Co., Ltd.	No. 199, Building 64, Xinhainan Street, Gucheng Street, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-B.xlsx	103	CNFOSYUE03FOS	CNFOSYUE3FOS	Foshan Yuehengfeng Clothing Co., Ltd.	Room 03, 4th Floor, Building A1, Building A4, Gesa Industrial Zone, Zuming Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-B.xlsx	104	CNFOSBAI10FOS	CNFOSBAI3FOS	Foshan Baimengda Clothing Co., Ltd.	3rd Floor, Gongnong No. 3 Comprehensive Building, No. 10 Tianyuan Avenue, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-B.xlsx	107	CNGUAXUA106GUA	CNGUAXUA1GUA	Guangzhou Xuanyinuo Garment Trading Co., Ltd.	Building 1, Guangzhou Feilisite Import and Export Co., Ltd., 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	112	CNXINHON125HUL	CNXINHON1HUL	Xingcheng Hongbo Garment Factory (sole proprietorship)	Authentic Mongolian Roast Whole Sheep, I1-25, Chengdong Street, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-B.xlsx	114	CNHONQIN14QIN	CNHONQIN1QIN	Honghu (Qingyuan) Garment Co., Ltd.	Levels 1-4, Building B, Qingyuan Nanfeng Apparel Co., Ltd., 20 Bija North Road, Dongcheng Street, Qingcheng District, Qingyuan City, Guangdong Province, China
999-32980463-B.xlsx	123	CNGUAYIN128GUA	CNGUAYIN1GUA	Guangzhou Yingxing Clothing Co., Ltd.	1st Floor, Building C, Dongxiang Huihuang Industrial Zone, 128 Yansha Road, Luopu Street, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	126	CNYIWGON6JIN	CNYIWGON3JIN	Yiwu Gongchuang Knitting Co., Ltd.	6th Floor, No. 3, Qiming Garment, Suxi Town, Yiwu City, Jinhua City, Zhejiang Province, China
999-32980463-B.xlsx	128	CNGUACAR106GUA	CNGUACAR1GUA	Guangzhou Carol Trading Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	131	CNFOSHON3FOS	CNFOSHON1FOS	Foshan Honghui Clothing Co., Ltd.	3rd Floor, Building 1, Chaoan Road Qunxing Industrial Zone, Chaoan South Road, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-B.xlsx	135	CNZHEFUC5JIN	CNZHEFUC3JIN	Zhejiang Fucheng Technology Co., Ltd.	Floor 5, Building 3, Yiwu Shente Packaging Machinery Co., Ltd., No. 2 Qunying Road, Houzhai Street, Yiwu City, Jinhua City, Zhejiang Province, Mainland China
999-32980463-B.xlsx	142	CNZHOJUR3ZHO	CNZHOJUR5ZHO	Zhongshan Jurui Clothing Co., Ltd.	One of the 3rd Floors, Guangdong Hanmei Lighting Co., Ltd., No. 5 Heman Street, Xiaolan Town, Zhongshan City, Guangdong Province, China
999-32980463-B.xlsx	143	CNGUAXUE24GUA	CNGUAXUE5GUA	Guangzhou Xuecheng Garment Co., Ltd.	5th Floor, Guangzhou Yunfa Packaging Department, 24 Shapu Avenue, Xintang Town, Zengcheng District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	144	CNFOSZHO74FOS	CNFOSZHO0FOS	Foshan Zhongxi Trading Co., Ltd.	Shop No. 74, 2F, Foshan Zhongxi Trading Co., Ltd., No. 31, Tianyou 3rd Road, Guicheng Street, Nanhai District, Foshan City, Guangdong Province, China
999-32980463-B.xlsx	152	CNGUACHE1432GUA	CNGUACHE101GUA	Guangzhou Chengyi Clothing Co., Ltd.	Room 101, No. 1432, Guangzhou Avenue Middle, Linhe Street, Tianhe District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	161	CNFOSTON78FOS	CNFOSTON5FOS	Foshan Tongxin Yaqu Clothing Co., Ltd.	5th Floor, Building 5, Chaoan Road Shishi Industrial Zone, No. 7-8 Chaoan North Road, Zuming Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-B.xlsx	164	CNDONWEI5DON	CNDONWEI24DON	Dongguan Weina Clothing Design Co., Ltd.	5th Floor, Huafeng Hardware and Electrical Appliance Store (Jiedong Road Store), No. 24 Jiedong Road, Humen Town, Dongguan City, Guangdong Province, China
999-32980463-B.xlsx	165	CNGUAXIN175SHE	CNGUAXIN17SHE	Guangzhou Xinsheng Clothing Co., Ltd.	No. 17-5, Baoan Avenue East, Cai Industrial Zone, Xixiang Street, Baoan District, Shenzhen City, Guangdong Province, China
999-32980463-B.xlsx	168	CNYIWMEI2JIN	CNYIWMEI1JIN	Yiwu Meiniao E-commerce Firm	Floor 2, Unit 1, Building 7, Wuxiye 1st District, Futang Avenue, Futang Town, Yiwu City, Jinhua City, Zhejiang Province, China
999-32980463-B.xlsx	178	CNGUAPAN2283GUA	CNGUAPAN301GUA	Guangzhou Panyu District Dashiyao Jingdi Garment Factory	Room 301, Kehan Clothing Co., Ltd., 228-3 Dazhong Road, Dashi Street, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	185	CNGUATEN106GUA	CNGUATEN1GUA	Guangzhou Tengqi Cross-border E-commerce Co., Ltd.	Building 1, Guangzhou Lexiang Trading Co., Ltd., No. 106, Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	192	CNYUACLO3GUA	CNYUACLO1GUA	Yuanya Clothing (Guangzhou) Co., Ltd.	3rd Floor, Hangchenhxi Garment Co., Ltd., No. 1 Yufada Avenue, Xintang Town, Zengcheng District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	206	CNFOSSUN2FOS	CNFOSSUN5FOS	Foshan Sunshine Partner Clothing Co., Ltd.	2nd Floor, Building 5, Wei Han Birthday Cake (Foshan Flagship Store), No. 2 Guicheng Hai Er Road, Guicheng Street, Nanhai District, Foshan City, Guangdong Province, China
999-32980463-B.xlsx	211	CNSHAYIQ62LIN	CNSHAYIQ3LIN	Shanxi Yiqutong Trading Co., Ltd.	No. 62, Building 3, Residential Quarter, Linfen Highway Branch, Xinsi Street, Yaodu District, Linfen City, Shanxi Province, China
999-32980463-B.xlsx	216	CNZHOHAO2ZHO	CNZHOHAO124ZHO	Zhongshan Haomiao Clothing Co., Ltd.	2nd Floor, Guangdong Shenweiji Textile & Garment Co., Ltd., No. 124 Xingong Road, Shaxi Town, Zhongshan City, Guangdong Province, China
999-32980463-B.xlsx	227	CNYUACLO3GUA	CNYUACLO1GUA	Yuanya Clothing (Guangzhou) Co., Ltd.	3rd Floor, Hangchenhxi Garment Co., Ltd., No. 1 Yufada Avenue, Xintang Town, Zengcheng District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	229	CNGUAJIN7918GUA	CNGUAJIN5GUA	Guangzhou Jinxuan Dress Co., Ltd.	5th Floor, Building 5, Julong Industrial Park, 791-831 Xicharoad, Tongde Street, Baiyun District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	239	CNFOSCHA1FOS	CNFOSCHA2FOS	Foshan Chancheng District Oujitong Clothing Factory	1st Floor, Building 2, South District, Lianzi District, Yongxin North Avenue, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-B.xlsx	249	CNGUAMEI23GUA	CNGUAMEI2GUA	Guangzhou Meiqi Garment Co., Ltd.	5th Floor, Building 2, Leho Food Group Co., Ltd. (Panyu Branch), No. 23, Xinxing Road, Dalongstreet, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	251	CNYIWBOS11JIN	CNYIWBOS1JIN	Yiwu Bosheng Garment Co., Ltd.	1st Floor, Building 1, Yiwu Yirou Covered Yarn Co., Ltd., No. 11, Caiyun Road, Futang Town, Yiwu City, Jinhua City, Zhejiang Province, Mainland China
999-32980463-B.xlsx	262	CNXINLAN929HUL	CNXINLAN92HUL	Xingcheng Lanxiu Garment Co., Ltd.	Wang Pangzi Barbecue (Xinghai North Street Store), No. 92-9 Xinghai North Street, Wenquan Street, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-B.xlsx	263	CNFOSNAN3FOS	CNFOSNAN8FOS	Foshan Nanhai District Dali Haifan Clothing Firm	3rd Floor, Lian'an Community Police Station (Yanbu Police Station), No. 8 Dongtang Avenue, Daliang Town, Nanhai District, Foshan City, Guangdong Province, China
999-32980463-B.xlsx	266	CNGUA58510GUA	CNGUA10GUA	Guangzhou 5858 Clothing Co., Ltd.	2nd Floor, Building 10, Ruikang Industrial Zone, No. 10 Ruibao Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	267	CNDONFUY141DON	CNDONFUY1DON	Dongguan Fuyin Garment Co., Ltd.	Building 1, Junhua Tang Pharmacy, 141 Tangwei Road, Chaoshan Town, Dongguan City, Dongguan City, Guangdong Province, China
999-32980463-B.xlsx	272	CNGUAIKA3GUA	CNGUAIKA5GUA	Guangzhou Ikaruo Clothing Co., Ltd.	3rd Floor, Haowangiao (Jiangcheng Road Store), No. 5, Bangxin Road, Dalongstreet, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	284	CNFOSYUW78FOS	CNFOSYUW7FOS	Foshan Yuwei Clothing Co., Ltd.	2nd Floor, Building A, Xiashi Industrial Zone, No. 7-8, Chaoan North Road, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-B.xlsx	286	CNGUAHAI106GUA	CNGUAHAI1GUA	Guangzhou Haiwei Foreign Trade Clothing Co., Ltd.	Building 1, Guangzhou Huizhou Garment Trading Co., Ltd., 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	290	CNGUAXIN1228GUA	CNGUAXIN501GUA	Guangzhou Xinxing Fashion Co., Ltd.	Room 501, Building 4, Nalan Clothing Co., Ltd., No. 1228 Xingye Avenue, Nancun Town, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	293	CNFOSDIW117FOS	CNFOSDIW3FOS	Foshan Diwei Clothing Co., Ltd.	No. 2, Building 3, Floor 5, No. 117, Zhangcha 1st Road, Zhangcha Street, Chancheng District, Foshan City, Guangdong Province, Mainland China
999-32980463-B.xlsx	295	CNZHOZHA82ZHO	CNZHOZHA3ZHO	Zhongshan Zhaohao Garment Co., Ltd.	Unit 3, 3rd Floor, Building 2, Jiali Garment Factory, No. 82 Xingong Road, Saxi Town, Zhongshan City, Zhongshan City, Guangdong Province, China
999-32980463-B.xlsx	305	CNGUAHUA152GUA	CNGUAHUA15GUA	Guangzhou Huateng Garment Co., Ltd.	6th Floor, Guangzhou Langrui Clothing Co., Ltd., No. 15-2, Gongye 1st Road, Dashi Street, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	312	CNHUIHAO76HUI	CNHUIHAO1HUI	Huizhou Haosheng Clothing Co., Ltd.	Building D, Unit 1, Huizhou Haosheng Apparel Co., Ltd., 76 Lishan Road, Shiwantown, Boluo County, Huizhou City, Guangdong Province, China
999-32980463-B.xlsx	315	CNGUAZHO34GUA	CNGUAZHO2GUA	Guangzhou Zhongqin Clothing Co., Ltd.	4th Floor, Building 2, Heli Business Center, No. 34, Nanguang Road, Nancun Town, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	325	CNZHUOUQ201SHA	CNZHUOUQ1SHA	Zhuji Ouqi Textile Firm	No. 201, Unit 1, Building 1, No. 60, Heyang Road, Datang Street, Zhuji City, Shaoxing City, Zhejiang Province, China Zhejiang Chengbin Machinery Technology Co., Ltd.
999-32980463-B.xlsx	342	CNXINWEI228HUL	CNXINWEI22HUL	Xingcheng Weilida Commercial Center	Dalongwuxin Plumbing, No. 22-8 Nanqiao Road, Ningyuan Street, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-B.xlsx	350	CNGUATUO106GUA	CNGUATUO1GUA	Guangzhou Tuoyun Garment Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., No. 106, Fengze East Road, Nansha Street, Nansha District, Guangzhou, Guangdong Province, China
999-32980463-B.xlsx	358	CNGANYAN511GAN	CNGANYAN1GAN	Ganzhou Yaner Garment Co., Ltd.	2nd Floor, Building 1, Xingguo County Yanai Garment Co., Ltd., 511 Xingguo Avenue, Lianjiang Town, Xingguo County, Ganzhou City, Jiangxi Province, China
999-32980463-B.xlsx	374	CNGUADIB5GUA	CNGUADIB3GUA	Guangzhou Dibeiming Garment Co., Ltd.	5th Floor, Guangzhou Dibeiming Garment Co., Ltd., No. 3, Huayuan Road, Xintang Town, Zengcheng District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	377	CNGANSCA2681GUA	CNGANSCA201GUA	Ganzhou Scarlett Lifei Clothing Co., Ltd.	Room 201, Leefer, No. 268-1, Chigangxi Road, Jianghai Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	383	CNSHELUL202SHE	CNSHELUL2025SHE	Shenzhen Luli Clothing Co., Ltd.	Room C202-E5, Building C, Shenzhen Jianrubing Trading Co., Ltd., No. 19, Yinzhu Road, Longgang Street, Longgang District, Shenzhen, Guangdong, China
999-32980463-B.xlsx	394	CNGUAOFE106GUA	CNGUAOFE1GUA	Guangzhou Ofeier Clothing Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., No. 106, Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	396	CNGUAYIY23GUA	CNGUAYIY2GUA	Guangzhou Yiya Clothing Co., Ltd.	5th Floor, Building 2, Leho Food Group Co., Ltd. (Panyu Branch), No. 23, Xinxing Road, Dalongzhen, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	400	CNQIAGAR3FOS	CNQIAGAR8FOS	Qianrui Garment Factory, Nanhai District, Foshan City	3rd Floor, No. 8, Fengxiugang Industrial Zone, Daliang Town, Nanhai District, Foshan City, Guangdong Province, China
999-32980463-B.xlsx	404	CNDONBAI1JIN	CNDONBAI5JIN	Dongyang Baiyun Diasha Socks Factory	1st Floor, Building 5, Lantian Community, Baiyun Street, Dongyang City, Jinhua City, Zhejiang Province, China
999-32980463-B.xlsx	410	CNHUBMIN13GUA	CNHUBMIN2GUA	Hubei Minglei Clothing Co., Ltd.	2nd Floor, Guangzhou Hongguang Adhesive Products Factory, 13 Nanbian Street, Nanzhou Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	414	CNGUAXIN106GUA	CNGUAXIN1GUA	Guangzhou Xinyue Clothing Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	415	CNGUADOD106GUA	CNGUADOD1GUA	Guangzhou Dodo Clothing Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	417	CNSHALON103SHA	CNSHALON10SHA	Shantou Longhu District Shengyu Garment Factory	5th Floor, General Factory Building, No. 10-3 Changjiang Road, Jinxia Street, Longhu District, Shantou City, Guangdong Province, China
999-32980463-B.xlsx	427	CNGUAQIQ1GUA	CNGUAQIQ3GUA	Guangzhou Qiqi Textile and Garment Co., Ltd.	A1, Guangzhou Zengcheng District Xiangshang Charity Association, No. 3 Fangzhong 2nd Road, Xintang Town, Zengcheng District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	431	CNGUACHE1432GUA	CNGUACHE101GUA	Guangzhou Chengyi Clothing Co., Ltd.	Room 101, No. 1432, Guangzhou Avenue Middle, Linhe Street, Tianhe District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	435	CNXINCOU1GAN	CNXINCOU8GAN	Xingguo County Enma Clothing Factory	1st Floor, No. 8, Zone B, Xinguo Hongmen Industrial Park, Mofan Avenue, Xinguo County Industrial Park, Xinguo County, Ganzhou City, Jiangxi Province, China
999-32980463-B.xlsx	439	CNGUAXIN1228GUA	CNGUAXIN501GUA	Guangzhou Xinxing Fashion Co., Ltd.	Room 501, Building 4, Nalan Clothing Co., Ltd., No. 1228 Xingye Avenue, Nancun Town, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	441	CNGANHAI4GAN	CNGANHAI1GAN	Ganzhou Hairongzhe Garment Co., Ltd.	4th Floor, Building 1, Luoqi Apparel, Huoju West Road, Jiangxi Ganxian Economic Development Zone, Ganxian District, Ganzhou City, Jiangxi Province, China
999-32980463-B.xlsx	442	CNZHAZHO1732ZHA	CNZHAZHO0ZHA	Zhangzhou Zhongjie Garment Co., Ltd.	Xiangzhen Discount Shopping, No. 173-2, Pantuo Town, Zhangpu County, Zhangzhou City, Fujian Province, China
999-32980463-B.xlsx	446	CNFOSYUA34FOS	CNFOSYUA3FOS	Foshan Yuanhua Garment Co., Ltd.	No. 3, 34th, Beidong Village, Shencun, No. 9 Outang Avenue, Shiwan Town Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-B.xlsx	447	CNGUAXIN16GUA	CNGUAXIN1GUA	Guangzhou Xingfeng Textile and Garment Co., Ltd.	Xingfeng Garment Co., Ltd., 1st, 2nd, and 3rd Floors, 16 Wuheng Road, Xintang Town, Zengcheng District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	452	CNSHENAN282SHE	CNSHENAN3SHE	Shenzhen Nanping Evening Bell Clothing Co., Ltd.	Unit 3A, Block D, Wanke Hanlin City, No. 28-2, Longping West Road, Longcheng Street, Longgang District, Shenzhen City, Guangdong Province, China
999-32980463-B.xlsx	463	CNGUAZHI005GUA	CNGUAZHI5GUA	Guangzhou Zhijia Garment Co., Ltd.	Room 005, Building 3, Guangzhou Qidi Biotechnology Co., Ltd., 2 Yinsha 2nd Road, Xintang Town, Zengcheng District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	465	CNFOSSHA5FOS	CNFOSSHA2FOS	Foshan Shangjie Clothing Co., Ltd.	5th Floor, Building 2, Guimuyuan Yigang, Shitang Avenue, Daliang Town, Nanhai District, Foshan City, Guangdong Province, China
999-32980463-B.xlsx	492	CNYIBGUA1081GUA	CNYIBGUA1GUA	Yiben (Guangzhou) Clothing Co., Ltd.	No. 329, 3rd Floor, Building 1, Aboveground Parking Lot, Xindadi Clothing City (Zhanqian Road Store), 108-122 Zhanqian Road, Liuhua Street, Yuexiu District, Guangzhou City, Guangdong Province, China
999-32980463-B.xlsx	498	CNGUABOF13GUA	CNGUABOF3GUA	Guangzhou Bofan Garment Co., Ltd.	Ground Floor, Guangzhou Taitan Leather Goods Co., Ltd., No. 3, 13 Xiaoshanfang Street, Nancun Town, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-C.xlsx	3	CNYIWAOM1577JIN	CNYIWAOM505JIN	Yiwu Aomi E-commerce Co., Ltd.	Room 505, Lishui United Chamber of Commerce, No. 1577, Liuqing Road, Houzhai Street, Yiwu City, Jinhua City, Zhejiang Province, China
999-32980463-C.xlsx	14	CNQIAGAR3FOS	CNQIAGAR8FOS	Qianrui Garment Factory, Nanhai District, Foshan City	3rd Floor, No. 8, Fengxiugang Industrial Zone, Daliang Town, Nanhai District, Foshan City, Guangdong Province, China
999-32980463-C.xlsx	34	CNSHENAN282SHE	CNSHENAN3SHE	Shenzhen Nanping Evening Bell Clothing Co., Ltd.	Unit 3A, Block D, Wanke Hanlin City, No. 28-2, Longping West Road, Longcheng Street, Longgang District, Shenzhen City, Guangdong Province, China
999-32980463-C.xlsx	36	CNGUAWEI106GUA	CNGUAWEI1GUA	Guangzhou Weimeihui Clothing Trading Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., No. 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
